from_coach_id,to_coach_id,team,year,from_role,to_role,edge_weight,edge_type
1119,1244,Cleveland Browns,2025,Head Coach,Specialist Coach,1,hierarchical
1119,451,Cleveland Browns,2025,Head Coach,Coordinator,1,hierarchical
1119,1470,Cleveland Browns,2025,Head Coach,Specialist Coach,1,hierarchical
1119,1137,Cleveland Browns,2025,Head Coach,Coordinator,1,hierarchical
1119,1352,Cleveland Browns,2025,Head Coach,Coordinator,1,hierarchical
273,272,Dallas Cowboys,1985,Head Coach,Coordinator,1,hierarchical
273,273,Dallas Cowboys,1985,Head Coach,Coordinator,1,hierarchical
274,272,Dallas Cowboys,1985,Head Coach,Coordinator,1,hierarchical
274,273,Dallas Cowboys,1985,Head Coach,Coordinator,1,hierarchical
1163,392,Dallas Cowboys,1990,Coordinator,Specialist Coach,1,hierarchical
1163,263,Dallas Cowboys,1990,Coordinator,Specialist Coach,1,hierarchical
582,263,Dallas Cowboys,1991,Coordinator,Specialist Coach,1,hierarchical
582,392,Dallas Cowboys,1991,Coordinator,Specialist Coach,1,hierarchical
1163,263,Dallas Cowboys,1991,Coordinator,Specialist Coach,1,hierarchical
1163,392,Dallas Cowboys,1991,Coordinator,Specialist Coach,1,hierarchical
582,263,Dallas Cowboys,1992,Coordinator,Specialist Coach,1,hierarchical
353,582,Dallas Cowboys,1992,Head Coach,Coordinator,1,hierarchical
353,263,Dallas Cowboys,1992,Head Coach,Specialist Coach,1,hierarchical
353,1163,Dallas Cowboys,1992,Head Coach,Coordinator,1,hierarchical
1163,263,Dallas Cowboys,1992,Coordinator,Specialist Coach,1,hierarchical
280,263,Dallas Cowboys,1993,Coordinator,Specialist Coach,1,hierarchical
582,263,Dallas Cowboys,1993,Coordinator,Specialist Coach,1,hierarchical
353,263,Dallas Cowboys,1993,Head Coach,Specialist Coach,1,hierarchical
353,280,Dallas Cowboys,1993,Head Coach,Coordinator,1,hierarchical
353,582,Dallas Cowboys,1993,Head Coach,Coordinator,1,hierarchical
265,263,Dallas Cowboys,1995,Coordinator,Specialist Coach,1,hierarchical
1235,263,Dallas Cowboys,1995,Coordinator,Specialist Coach,1,hierarchical
1569,263,Dallas Cowboys,1995,Head Coach,Specialist Coach,1,hierarchical
1569,265,Dallas Cowboys,1995,Head Coach,Coordinator,1,hierarchical
1569,1235,Dallas Cowboys,1995,Head Coach,Coordinator,1,hierarchical
265,95,Dallas Cowboys,2001,Head Coach,Coordinator,1,hierarchical
265,264,Dallas Cowboys,2001,Head Coach,Coordinator,1,hierarchical
265,278,Dallas Cowboys,2001,Head Coach,Specialist Coach,1,hierarchical
95,278,Dallas Cowboys,2001,Coordinator,Specialist Coach,1,hierarchical
264,278,Dallas Cowboys,2001,Coordinator,Specialist Coach,1,hierarchical
264,263,Dallas Cowboys,2002,Coordinator,Specialist Coach,1,hierarchical
63,263,Dallas Cowboys,2002,Coordinator,Specialist Coach,1,hierarchical
265,263,Dallas Cowboys,2002,Head Coach,Specialist Coach,1,hierarchical
265,264,Dallas Cowboys,2002,Head Coach,Coordinator,1,hierarchical
265,63,Dallas Cowboys,2002,Head Coach,Coordinator,1,hierarchical
54,264,Dallas Cowboys,2005,Head Coach,Coordinator,1,hierarchical
54,288,Dallas Cowboys,2005,Head Coach,Coordinator,1,hierarchical
39,264,Dallas Cowboys,2005,Head Coach,Coordinator,1,hierarchical
39,288,Dallas Cowboys,2005,Head Coach,Coordinator,1,hierarchical
39,264,Dallas Cowboys,2006,Head Coach,Coordinator,1,hierarchical
39,424,Dallas Cowboys,2006,Head Coach,Specialist Coach,1,hierarchical
39,288,Dallas Cowboys,2006,Head Coach,Coordinator,1,hierarchical
39,425,Dallas Cowboys,2006,Head Coach,Coordinator,1,hierarchical
264,424,Dallas Cowboys,2006,Coordinator,Specialist Coach,1,hierarchical
288,424,Dallas Cowboys,2006,Coordinator,Specialist Coach,1,hierarchical
425,424,Dallas Cowboys,2006,Coordinator,Specialist Coach,1,hierarchical
277,1257,Dallas Cowboys,2010,Coordinator,Specialist Coach,1,hierarchical
277,1259,Dallas Cowboys,2010,Coordinator,Specialist Coach,1,hierarchical
685,1257,Dallas Cowboys,2010,Coordinator,Specialist Coach,1,hierarchical
685,1259,Dallas Cowboys,2010,Coordinator,Specialist Coach,1,hierarchical
21,1257,Dallas Cowboys,2010,Head Coach,Specialist Coach,1,hierarchical
21,277,Dallas Cowboys,2010,Head Coach,Coordinator,1,hierarchical
21,1259,Dallas Cowboys,2010,Head Coach,Specialist Coach,1,hierarchical
21,685,Dallas Cowboys,2010,Head Coach,Coordinator,1,hierarchical
1258,227,Dallas Cowboys,2011,Head Coach,Coordinator,1,hierarchical
1258,1260,Dallas Cowboys,2011,Head Coach,Coordinator,1,hierarchical
1258,277,Dallas Cowboys,2011,Head Coach,Coordinator,1,hierarchical
1258,1246,Dallas Cowboys,2011,Head Coach,Specialist Coach,1,hierarchical
1258,966,Dallas Cowboys,2011,Head Coach,Coordinator,1,hierarchical
685,227,Dallas Cowboys,2011,Head Coach,Coordinator,1,hierarchical
685,1260,Dallas Cowboys,2011,Head Coach,Coordinator,1,hierarchical
685,277,Dallas Cowboys,2011,Head Coach,Coordinator,1,hierarchical
685,1246,Dallas Cowboys,2011,Head Coach,Specialist Coach,1,hierarchical
685,966,Dallas Cowboys,2011,Head Coach,Coordinator,1,hierarchical
227,1246,Dallas Cowboys,2011,Coordinator,Specialist Coach,1,hierarchical
1260,1246,Dallas Cowboys,2011,Coordinator,Specialist Coach,1,hierarchical
277,1246,Dallas Cowboys,2011,Coordinator,Specialist Coach,1,hierarchical
966,1246,Dallas Cowboys,2011,Coordinator,Specialist Coach,1,hierarchical
277,1246,Dallas Cowboys,2012,Coordinator,Specialist Coach,1,hierarchical
966,1246,Dallas Cowboys,2012,Coordinator,Specialist Coach,1,hierarchical
753,1246,Dallas Cowboys,2012,Coordinator,Specialist Coach,1,hierarchical
1258,277,Dallas Cowboys,2012,Head Coach,Coordinator,1,hierarchical
1258,1246,Dallas Cowboys,2012,Head Coach,Specialist Coach,1,hierarchical
1258,966,Dallas Cowboys,2012,Head Coach,Coordinator,1,hierarchical
1258,753,Dallas Cowboys,2012,Head Coach,Coordinator,1,hierarchical
685,277,Dallas Cowboys,2012,Head Coach,Coordinator,1,hierarchical
685,1246,Dallas Cowboys,2012,Head Coach,Specialist Coach,1,hierarchical
685,966,Dallas Cowboys,2012,Head Coach,Coordinator,1,hierarchical
685,753,Dallas Cowboys,2012,Head Coach,Coordinator,1,hierarchical
753,785,Dallas Cowboys,2013,Coordinator,Specialist Coach,1,hierarchical
753,1246,Dallas Cowboys,2013,Coordinator,Specialist Coach,1,hierarchical
685,753,Dallas Cowboys,2013,Head Coach,Coordinator,1,hierarchical
685,785,Dallas Cowboys,2013,Head Coach,Specialist Coach,1,hierarchical
685,959,Dallas Cowboys,2013,Head Coach,Coordinator,1,hierarchical
685,1246,Dallas Cowboys,2013,Head Coach,Specialist Coach,1,hierarchical
685,23,Dallas Cowboys,2013,Head Coach,Coordinator,1,hierarchical
959,785,Dallas Cowboys,2013,Coordinator,Specialist Coach,1,hierarchical
959,1246,Dallas Cowboys,2013,Coordinator,Specialist Coach,1,hierarchical
23,785,Dallas Cowboys,2013,Coordinator,Specialist Coach,1,hierarchical
23,1246,Dallas Cowboys,2013,Coordinator,Specialist Coach,1,hierarchical
450,829,Dallas Cowboys,2014,Coordinator,Specialist Coach,1,hierarchical
450,1258,Dallas Cowboys,2014,Coordinator,Specialist Coach,1,hierarchical
450,1275,Dallas Cowboys,2014,Coordinator,Specialist Coach,1,hierarchical
450,1246,Dallas Cowboys,2014,Coordinator,Specialist Coach,1,hierarchical
238,829,Dallas Cowboys,2014,Coordinator,Specialist Coach,1,hierarchical
238,1258,Dallas Cowboys,2014,Coordinator,Specialist Coach,1,hierarchical
238,1275,Dallas Cowboys,2014,Coordinator,Specialist Coach,1,hierarchical
238,1246,Dallas Cowboys,2014,Coordinator,Specialist Coach,1,hierarchical
753,829,Dallas Cowboys,2014,Coordinator,Specialist Coach,1,hierarchical
753,1258,Dallas Cowboys,2014,Coordinator,Specialist Coach,1,hierarchical
753,1275,Dallas Cowboys,2014,Coordinator,Specialist Coach,1,hierarchical
753,1246,Dallas Cowboys,2014,Coordinator,Specialist Coach,1,hierarchical
685,450,Dallas Cowboys,2014,Head Coach,Coordinator,1,hierarchical
685,238,Dallas Cowboys,2014,Head Coach,Coordinator,1,hierarchical
685,829,Dallas Cowboys,2014,Head Coach,Specialist Coach,1,hierarchical
685,1258,Dallas Cowboys,2014,Head Coach,Specialist Coach,1,hierarchical
685,753,Dallas Cowboys,2014,Head Coach,Coordinator,1,hierarchical
685,1275,Dallas Cowboys,2014,Head Coach,Specialist Coach,1,hierarchical
685,1246,Dallas Cowboys,2014,Head Coach,Specialist Coach,1,hierarchical
685,959,Dallas Cowboys,2014,Head Coach,Coordinator,1,hierarchical
959,829,Dallas Cowboys,2014,Coordinator,Specialist Coach,1,hierarchical
959,1258,Dallas Cowboys,2014,Coordinator,Specialist Coach,1,hierarchical
959,1275,Dallas Cowboys,2014,Coordinator,Specialist Coach,1,hierarchical
959,1246,Dallas Cowboys,2014,Coordinator,Specialist Coach,1,hierarchical
450,1258,Dallas Cowboys,2015,Coordinator,Specialist Coach,1,hierarchical
450,829,Dallas Cowboys,2015,Coordinator,Specialist Coach,1,hierarchical
450,1246,Dallas Cowboys,2015,Coordinator,Specialist Coach,1,hierarchical
450,1275,Dallas Cowboys,2015,Coordinator,Specialist Coach,1,hierarchical
685,450,Dallas Cowboys,2015,Head Coach,Coordinator,1,hierarchical
685,1258,Dallas Cowboys,2015,Head Coach,Specialist Coach,1,hierarchical
685,829,Dallas Cowboys,2015,Head Coach,Specialist Coach,1,hierarchical
685,959,Dallas Cowboys,2015,Head Coach,Coordinator,1,hierarchical
685,1246,Dallas Cowboys,2015,Head Coach,Specialist Coach,1,hierarchical
685,1275,Dallas Cowboys,2015,Head Coach,Specialist Coach,1,hierarchical
685,238,Dallas Cowboys,2015,Head Coach,Coordinator,1,hierarchical
959,1258,Dallas Cowboys,2015,Coordinator,Specialist Coach,1,hierarchical
959,829,Dallas Cowboys,2015,Coordinator,Specialist Coach,1,hierarchical
959,1246,Dallas Cowboys,2015,Coordinator,Specialist Coach,1,hierarchical
