from_coach_id,coach,community,team,year,avg_max_future_value,avg_oe_future_value,median_oe_future_value,total_oe_future_value,num_reports
715,Joe Philbin,6,Miami Dolphins,2012,0.6352941176470589,0.21176470588235294,0,3.6,17
715,Joe Philbin,6,Miami Dolphins,2013,0.6333333333333333,0.17777777777777778,0,3.2,18
715,Joe Philbin,6,Miami Dolphins,2014,0.6210526315789474,0.17894736842105263,0,3.4,19
715,Joe Philbin,6,Miami Dolphins,2015,0.5375,0.1125,0,1.8,16
716,Jim Johnson,17,Dallas Cowboys,1992,0.6888888888888889,0.2222222222222222,0.19999999999999996,1.9999999999999998,9
716,Jim Johnson,17,Dallas Cowboys,1993,0.6666666666666666,0.19999999999999998,0.19999999999999996,1.7999999999999998,9
716,Jim Johnson,17,Miami Dolphins,1996,0.52,0,0,0,10
716,Jim Johnson,17,Miami Dolphins,1997,0.52,0,0,0,10
722,Mike Sherman,5,Green Bay Packers,2000,0.5692307692307692,0.13846153846153847,0,1.8000000000000003,13
722,Mike Sherman,5,Green Bay Packers,2001,0.5428571428571429,0.1285714285714286,0,1.8000000000000003,14
722,Mike Sherman,5,Green Bay Packers,2002,0.5428571428571429,0.1285714285714286,0,1.8000000000000003,14
722,Mike Sherman,5,Green Bay Packers,2003,0.5866666666666667,0.13333333333333333,0,2,15
722,Mike Sherman,5,Green Bay Packers,2004,0.5857142857142857,0.1285714285714286,0,1.8,14
722,Mike Sherman,5,Green Bay Packers,2005,0.6,0.16,0,2.4000000000000004,15
724,Ben McAdoo,6,New York Giants,2016,0.5,0.0625,0,1,16
724,Ben McAdoo,6,New York Giants,2017,0.48750000000000004,0.05,0,0.8,16
746,Ron Meyer,3,Indianapolis Colts,1987,0.6000000000000001,0.13333333333333333,0,1.2000000000000002,9
746,Ron Meyer,3,Indianapolis Colts,1988,0.6666666666666667,0.17777777777777778,0,1.6,9
746,Ron Meyer,3,Indianapolis Colts,1989,0.5750000000000001,0.1,0,0.8,8
746,Ron Meyer,3,Indianapolis Colts,1990,0.625,0.125,0,1,8
746,Ron Meyer,3,New England Patriots,1982,0.625,0.125,0,1,8
746,Ron Meyer,3,New England Patriots,1983,0.625,0.125,0,1,8
746,Ron Meyer,3,New England Patriots,1984,0.625,0.125,0,1,8
748,Frank Kush,7,Indianapolis Colts,1982,0.6888888888888889,0.19999999999999998,0.19999999999999996,1.7999999999999998,9
748,Frank Kush,7,Indianapolis Colts,1983,0.65,0.2,0.09999999999999998,1.6,8
748,Frank Kush,7,Indianapolis Colts,1984,0.65,0.2,0.09999999999999998,1.6,8
755,Mike McCormack,7,Indianapolis Colts,1980,0.4666666666666667,0,0,0,6
755,Mike McCormack,7,Indianapolis Colts,1981,0.4666666666666667,0,0,0,6
763,Vance Joseph,14,Denver Broncos,2017,0.5263157894736842,0.12631578947368421,0,2.4000000000000004,19
763,Vance Joseph,14,Denver Broncos,2018,0.5176470588235295,0.10588235294117648,0,1.8000000000000003,17
765,Kliff Kingsbury,14,Arizona Cardinals,2019,0.49000000000000005,0.09000000000000001,0,1.8000000000000003,20
765,Kliff Kingsbury,14,Arizona Cardinals,2020,0.49000000000000005,0.1,0,2,20
765,Kliff Kingsbury,14,Arizona Cardinals,2021,0.48888888888888893,0.07777777777777778,0,1.4000000000000001,18
765,Kliff Kingsbury,14,Arizona Cardinals,2022,0.5230769230769231,0.07692307692307693,0,1,13
773,Jim Caldwell,9,Detroit Lions,2014,0.5647058823529412,0.1411764705882353,0,2.4000000000000004,17
773,Jim Caldwell,9,Detroit Lions,2015,0.5647058823529412,0.1411764705882353,0,2.4000000000000004,17
773,Jim Caldwell,9,Detroit Lions,2016,0.5444444444444445,0.15555555555555556,0,2.8000000000000003,18
773,Jim Caldwell,9,Detroit Lions,2017,0.5578947368421053,0.17894736842105263,0,3.4000000000000004,19
773,Jim Caldwell,9,Indianapolis Colts,2009,0.6,0.17142857142857143,0,1.2,7
773,Jim Caldwell,9,Indianapolis Colts,2010,0.55,0.1375,0,2.2,16
773,Jim Caldwell,9,Indianapolis Colts,2011,0.5571428571428572,0.08571428571428572,0,1.2,14
774,Rod Dowhower / Ron Meyer,3,Indianapolis Colts,1986,0.6666666666666667,0.17777777777777778,0,1.6,9
781,Ron Meyer / Rick Venturi,3,Indianapolis Colts,1991,0.625,0.125,0,1,8
789,Wayne Fontes,7,Detroit Lions,1989,0.6444444444444445,0.15555555555555556,0,1.4,9
789,Wayne Fontes,7,Detroit Lions,1990,0.5800000000000001,0.18000000000000002,0,1.8,10
789,Wayne Fontes,7,Detroit Lions,1991,0.49090909090909096,0.05454545454545455,0,0.6000000000000001,11
789,Wayne Fontes,7,Detroit Lions,1992,0.49090909090909096,0.05454545454545455,0,0.6000000000000001,11
789,Wayne Fontes,7,Detroit Lions,1993,0.49090909090909096,0.05454545454545455,0,0.6000000000000001,11
789,Wayne Fontes,7,Detroit Lions,1994,0.4545454545454546,0.03636363636363637,0,0.4,11
789,Wayne Fontes,7,Detroit Lions,1995,0.4363636363636364,0,0,0,11
789,Wayne Fontes,7,Detroit Lions,1996,0.44,0,0,0,10
795,Darryl Rogers,7,Detroit Lions,1985,0.64,0.18,0.19999999999999996,1.8,10
795,Darryl Rogers,7,Detroit Lions,1987,0.6444444444444445,0.15555555555555556,0,1.4,9
795,Darryl Rogers,7,Detroit Lions,1988,0.6444444444444445,0.15555555555555556,0,1.4,9
808,Red Miller,7,Denver Broncos,1980,0.5750000000000001,0.075,0,0.6,8
818,Gary Kubiak,15,Denver Broncos,2015,0.5800000000000001,0.060000000000000005,0,0.6000000000000001,10
818,Gary Kubiak,15,Denver Broncos,2016,0.5764705882352942,0.11764705882352942,0,2,17
818,Gary Kubiak,15,Houston Texans,2006,0.6571428571428571,0.24285714285714285,0,3.4,14
818,Gary Kubiak,15,Houston Texans,2007,0.6588235294117647,0.2705882352941177,0.2,4.6000000000000005,17
818,Gary Kubiak,15,Houston Texans,2008,0.6533333333333333,0.25333333333333335,0.19999999999999996,3.8000000000000003,15
818,Gary Kubiak,15,Houston Texans,2009,0.5866666666666667,0.18666666666666668,0,2.8,15
818,Gary Kubiak,15,Houston Texans,2010,0.55,0.1375,0,2.2,16
818,Gary Kubiak,15,Houston Texans,2011,0.6,0.11428571428571428,0,0.8,7
818,Gary Kubiak,15,Houston Texans,2012,0.6,0.08571428571428572,0,0.6,7
818,Gary Kubiak,15,Houston Texans,2013,0.48888888888888893,0.05555555555555555,0,1,18
825,Freddie Kitchens,9,Cleveland Browns,2019,0.51,0.06,0,1.2,20
833,Mike McDaniel,15,Miami Dolphins,2022,0.52,0.08,0,1.2000000000000002,15
833,Mike McDaniel,15,Miami Dolphins,2023,0.5714285714285715,0.08571428571428573,0,1.2000000000000002,14
833,Mike McDaniel,15,Miami Dolphins,2024,0.5142857142857143,0,0,0,14
833,Mike McDaniel,15,Miami Dolphins,2025,0.48181818181818187,0,0,0,22
835,Dick Jauron,7,Buffalo Bills,2006,0.5692307692307692,0.15384615384615385,0,2,13
835,Dick Jauron,7,Buffalo Bills,2008,0.6,0.14666666666666667,0,2.2,15
835,Dick Jauron,7,Buffalo Bills,2009,0.56,0.12000000000000001,0,1.8,15
835,Dick Jauron,7,Chicago Bears,1999,0.55,0.11666666666666668,0,1.4000000000000001,12
835,Dick Jauron,7,Chicago Bears,2000,0.55,0.11666666666666668,0,1.4000000000000001,12
835,Dick Jauron,7,Chicago Bears,2001,0.5454545454545455,0.10909090909090909,0,1.2,11
835,Dick Jauron,7,Chicago Bears,2002,0.5090909090909091,0.07272727272727272,0,0.8,11
835,Dick Jauron,7,Chicago Bears,2003,0.5230769230769231,0.09230769230769231,0,1.2,13
861,Bart Starr,7,Green Bay Packers,1980,0.55,0.1,0,0.8,8
861,Bart Starr,7,Green Bay Packers,1981,0.5714285714285715,0.1142857142857143,0,0.8,7
861,Bart Starr,7,Green Bay Packers,1982,0.5,0.04,0,0.4,10
861,Bart Starr,7,Green Bay Packers,1983,0.5333333333333333,0.044444444444444446,0,0.4,9
867,Scott Linehan,6,Los Angeles Rams,2006,0.5,0.1,0,1.6,16
867,Scott Linehan,6,Los Angeles Rams,2007,0.48750000000000004,0.07500000000000001,0,1.2000000000000002,16
870,Jim Schwartz,17,Detroit Lions,2009,0.5333333333333333,0.09333333333333334,0,1.4000000000000001,15
870,Jim Schwartz,17,Detroit Lions,2010,0.5428571428571429,0.08571428571428572,0,1.2000000000000002,14
870,Jim Schwartz,17,Detroit Lions,2011,0.5272727272727273,0.07272727272727274,0,0.8,11
870,Jim Schwartz,17,Detroit Lions,2012,0.5272727272727273,0.08181818181818183,0,0.9000000000000001,11
870,Jim Schwartz,17,Detroit Lions,2013,0.56,0.14,0,2.1,15
877,Leeman Bennett,3,Atlanta Falcons,1980,0.8,0.34285714285714286,0.4,2.4,7
877,Leeman Bennett,3,Atlanta Falcons,1981,0.8,0.34285714285714286,0.4,2.4,7
877,Leeman Bennett,3,Atlanta Falcons,1982,0.8,0.34285714285714286,0.4,2.4,7
877,Leeman Bennett,3,Tampa Bay Buccaneers,1985,0.5333333333333333,0.06666666666666667,0,0.4,6
877,Leeman Bennett,3,Tampa Bay Buccaneers,1986,0.52,0.060000000000000005,0,0.6000000000000001,10
899,Steve Wilks,4,Arizona Cardinals,2018,0.4842105263157895,0.08421052631578947,0,1.6,19
899,Steve Wilks,4,Carolina Panthers,2022,0.45333333333333337,0,0,0,15
926,Gus Bradley,18,Jacksonville Jaguars,2013,0.49333333333333335,0.06666666666666667,0,1,15
926,Gus Bradley,18,Jacksonville Jaguars,2014,0.5,0.12000000000000001,0,2.4,20
926,Gus Bradley,18,Jacksonville Jaguars,2015,0.55,0.15,0,3,20
926,Gus Bradley,18,Jacksonville Jaguars,2016,0.5,0.11,0,2.2,20
931,Dan Quinn,6,Atlanta Falcons,2015,0.7384615384615385,0.27692307692307694,0.19999999999999996,3.6,13
931,Dan Quinn,6,Atlanta Falcons,2016,0.7333333333333334,0.25,0.09999999999999998,3,12
931,Dan Quinn,6,Atlanta Falcons,2017,0.6,0.08333333333333333,0,1,12
931,Dan Quinn,6,Atlanta Falcons,2018,0.5692307692307692,0.030769230769230767,0,0.39999999999999997,13
931,Dan Quinn,6,Atlanta Falcons,2019,0.5411764705882354,0.10588235294117647,0,1.8,17
931,Dan Quinn,6,Atlanta Falcons,2020,0.5222222222222223,0.06666666666666667,0,1.2,18
931,Dan Quinn,6,Washington Commanders,2024,0.43333333333333335,0,0,0,24
931,Dan Quinn,6,Washington Commanders,2025,0.43333333333333335,0,0,0,24
933,Mike Munchak,13,Tennessee Titans,2011,0.5857142857142857,0.1285714285714286,0,1.8000000000000003,14
933,Mike Munchak,13,Tennessee Titans,2012,0.5866666666666667,0.17333333333333334,0,2.6,15
933,Mike Munchak,13,Tennessee Titans,2013,0.5733333333333334,0.16,0,2.4000000000000004,15
939,Rod Marinelli,6,Detroit Lions,2007,0.5714285714285715,0.15714285714285714,0,2.2,14
939,Rod Marinelli,6,Detroit Lions,2008,0.5428571428571429,0.08571428571428572,0,1.2000000000000002,14
942,Ed Biles,7,Tennessee Titans,1981,0.5,0,0,0,8
942,Ed Biles,7,Tennessee Titans,1982,0.45,0.025,0,0.2,8
942,Ed Biles,7,Tennessee Titans,1983,0.5555555555555556,0.06666666666666667,0,0.6,9
949,John McKay,14,Tampa Bay Buccaneers,1980,0.55,0.075,0,0.6,8
949,John McKay,14,Tampa Bay Buccaneers,1981,0.5428571428571429,0.08571428571428572,0,0.6,7
970,Jack Patera,9,Seattle Seahawks,1980,0.6333333333333333,0.23333333333333334,0.2,1.4,6
970,Jack Patera,9,Seattle Seahawks,1981,0.5666666666666667,0.16666666666666666,0,1,6
970,Jack Patera,9,Seattle Seahawks,1982,0.4666666666666667,0.06666666666666667,0,0.4,6
982,Dennis Erickson,3,San Francisco 49ers,2003,0.5411764705882353,0.14705882352941177,0,2.5,17
982,Dennis Erickson,3,Seattle Seahawks,1995,0.49230769230769234,0.09230769230769231,0,1.2000000000000002,13
982,Dennis Erickson,3,Seattle Seahawks,1996,0.5333333333333333,0.11666666666666667,0,1.4000000000000001,12
982,Dennis Erickson,3,Seattle Seahawks,1997,0.5692307692307692,0.15384615384615385,0,2,13
982,Dennis Erickson,3,Seattle Seahawks,1998,0.5076923076923077,0.07692307692307693,0,1,13
990,Frank Reich,18,Carolina Panthers,2023,0.4571428571428572,0.03809523809523809,0,0.8,21
990,Frank Reich,18,Indianapolis Colts,2018,0.6444444444444445,0.17777777777777776,0.19999999999999996,1.5999999999999999,9
990,Frank Reich,18,Indianapolis Colts,2019,0.7,0.19999999999999998,0.19999999999999996,1.5999999999999999,8
990,Frank Reich,18,Indianapolis Colts,2020,0.5888888888888889,0.18888888888888888,0.19999999999999996,3.4,18
990,Frank Reich,18,Indianapolis Colts,2021,0.5555555555555556,0.13333333333333333,0,2.4000000000000004,18
999,Jeff Ulbrich,15,New York Jets,2024,0.5444444444444445,0.08888888888888889,0,1.6,18
1014,Rex Ryan,12,Buffalo Bills,2015,0.495,0.11,0,2.2,20
1014,Rex Ryan,12,New York Jets,2009,0.6666666666666667,0.22666666666666666,0.2,3.4,15
1014,Rex Ryan,12,New York Jets,2010,0.6666666666666667,0.22666666666666666,0.2,3.4,15
1014,Rex Ryan,12,New York Jets,2011,0.6705882352941177,0.25882352941176473,0.2,4.4,17
1014,Rex Ryan,12,New York Jets,2012,0.62,0.23,0.2,4.6,20
1014,Rex Ryan,12,New York Jets,2013,0.5176470588235295,0.09411764705882353,0,1.6,17
1014,Rex Ryan,12,New York Jets,2014,0.4777777777777778,0.06666666666666667,0,1.2,18
1023,Raheem Morris,11,Atlanta Falcons,2024,0.43000000000000005,0.030000000000000002,0,0.6000000000000001,20
1023,Raheem Morris,11,Atlanta Falcons,2025,0.4631578947368421,0,0,0,19
1023,Raheem Morris,11,Tampa Bay Buccaneers,2009,0.5375,0.1125,0,1.8,16
1023,Raheem Morris,11,Tampa Bay Buccaneers,2010,0.52,0.09333333333333334,0,1.4,15
1023,Raheem Morris,11,Tampa Bay Buccaneers,2011,0.4666666666666667,0.05333333333333334,0,0.8,15
1033,Sean McVay,11,Los Angeles Rams,2017,0.66,0.2,0.19999999999999998,2,10
1033,Sean McVay,11,Los Angeles Rams,2018,0.6545454545454545,0.16363636363636364,0,1.8,11
1033,Sean McVay,11,Los Angeles Rams,2019,0.7000000000000001,0.18333333333333335,0.1,2.2,12
1033,Sean McVay,11,Los Angeles Rams,2020,0.7384615384615385,0.23076923076923078,0.19999999999999996,3,13
1033,Sean McVay,11,Los Angeles Rams,2021,0.6909090909090909,0.10909090909090909,0,1.2,11
1033,Sean McVay,11,Los Angeles Rams,2022,0.6166666666666667,0.06666666666666667,0,0.7999999999999999,12
1033,Sean McVay,11,Los Angeles Rams,2023,0.65,0.11666666666666668,0,1.4000000000000001,12
1033,Sean McVay,11,Los Angeles Rams,2024,0.55,0,0,0,12
1033,Sean McVay,11,Los Angeles Rams,2025,0.4571428571428572,0,0,0,21
1036,Matt LaFleur,6,Green Bay Packers,2019,0.55,0.1,0,1,10
1036,Matt LaFleur,6,Green Bay Packers,2020,0.5916666666666667,0.13333333333333333,0,1.6,12
1036,Matt LaFleur,6,Green Bay Packers,2021,0.6,0.049999999999999996,0,0.6,12
1036,Matt LaFleur,6,Green Bay Packers,2022,0.5416666666666667,0.016666666666666666,0,0.2,12
1036,Matt LaFleur,6,Green Bay Packers,2023,0.5416666666666667,0.03333333333333333,0,0.4,12
1036,Matt LaFleur,6,Green Bay Packers,2024,0.5083333333333333,0.03333333333333333,0,0.4,12
1036,Matt LaFleur,6,Green Bay Packers,2025,0.42500000000000004,0,0,0,20
1037,Kyle Shanahan,15,San Francisco 49ers,2017,0.6363636363636364,0.2545454545454546,0.19999999999999996,2.8000000000000003,11
1037,Kyle Shanahan,15,San Francisco 49ers,2018,0.6909090909090909,0.32727272727272727,0.2,3.6,11
1037,Kyle Shanahan,15,San Francisco 49ers,2019,0.6909090909090909,0.18181818181818182,0.19999999999999996,2,11
1037,Kyle Shanahan,15,San Francisco 49ers,2020,0.6909090909090909,0.2,0.19999999999999996,2.2,11
1037,Kyle Shanahan,15,San Francisco 49ers,2021,0.6,0.20833333333333334,0.14999999999999997,2.5,12
1037,Kyle Shanahan,15,San Francisco 49ers,2022,0.5833333333333334,0.1416666666666667,0,1.7000000000000002,12
1037,Kyle Shanahan,15,San Francisco 49ers,2023,0.5166666666666667,0.10833333333333335,0,1.3000000000000003,12
1037,Kyle Shanahan,15,San Francisco 49ers,2024,0.48000000000000004,0.07,0,0.7000000000000001,10
1037,Kyle Shanahan,15,San Francisco 49ers,2025,0.3761904761904762,0,0,0,21
1046,Norv Turner,4,Las Vegas Raiders,2004,0.5333333333333333,0.10666666666666667,0,1.6,15
1046,Norv Turner,4,Las Vegas Raiders,2005,0.5285714285714286,0.1,0,1.4,14
1046,Norv Turner,4,Los Angeles Chargers,2009,0.6307692307692307,0.2,0,2.6,14
1046,Norv Turner,4,Los Angeles Chargers,2010,0.6333333333333333,0.18333333333333332,0,2.2,13
1046,Norv Turner,4,Los Angeles Chargers,2011,0.6428571428571429,0.2142857142857143,0,3,14
1046,Norv Turner,4,Los Angeles Chargers,2012,0.5733333333333334,0.16,0,2.4000000000000004,15
1046,Norv Turner,4,Washington Commanders,1994,0.72,0.3,0.4,3,10
1046,Norv Turner,4,Washington Commanders,1995,0.68,0.24,0.2,2.4,10
1046,Norv Turner,4,Washington Commanders,1996,0.68,0.24,0.2,2.4,10
1046,Norv Turner,4,Washington Commanders,1997,0.68,0.26,0.3,2.6,10
1046,Norv Turner,4,Washington Commanders,1998,0.6545454545454545,0.2545454545454545,0.2,2.8,11
1046,Norv Turner,4,Washington Commanders,1999,0.62,0.13999999999999999,0.09999999999999998,1.4,10
1046,Norv Turner,4,Washington Commanders,2000,0.7090909090909091,0.27272727272727276,0.4,3,11
1052,Steve Spurrier,16,Washington Commanders,2002,0.5692307692307692,0.1076923076923077,0,1.4,13
1064,Arthur Smith,11,Atlanta Falcons,2021,0.5800000000000001,0.12000000000000001,0,1.2000000000000002,10
1064,Arthur Smith,11,Atlanta Falcons,2022,0.52,0.060000000000000005,0,0.6000000000000001,10
1064,Arthur Smith,11,Atlanta Falcons,2023,0.47500000000000003,0.0625,0,1,16
1111,Dirk Koetter,13,Tampa Bay Buccaneers,2016,0.49411764705882355,0.047058823529411764,0,0.8,17
1111,Dirk Koetter,13,Tampa Bay Buccaneers,2017,0.4777777777777778,0.05555555555555556,0,1,18
1111,Dirk Koetter,13,Tampa Bay Buccaneers,2018,0.4222222222222222,0.03333333333333333,0,0.6000000000000001,18
1133,Sean McDermott,17,Buffalo Bills,2017,0.5375,0.1125,0,1.8,16
1133,Sean McDermott,17,Buffalo Bills,2018,0.5777777777777778,0.15555555555555556,0,2.8000000000000003,18
1133,Sean McDermott,17,Buffalo Bills,2019,0.5222222222222223,0.12222222222222223,0,2.2,18
1133,Sean McDermott,17,Buffalo Bills,2020,0.5882352941176471,0.1411764705882353,0,2.4,17
1133,Sean McDermott,17,Buffalo Bills,2021,0.6,0.1125,0,1.8,16
1133,Sean McDermott,17,Buffalo Bills,2022,0.5222222222222223,0.08888888888888889,0,1.6,18
1133,Sean McDermott,17,Buffalo Bills,2023,0.4736842105263158,0.08421052631578947,0,1.6,19
1133,Sean McDermott,17,Buffalo Bills,2024,0.4222222222222222,0.022222222222222223,0,0.4,18
1133,Sean McDermott,17,Buffalo Bills,2025,0.4105263157894737,0,0,0,19
1136,Matt Nagy,17,Chicago Bears,2018,0.6,0.17647058823529413,0,3,17
1136,Matt Nagy,17,Chicago Bears,2019,0.5047619047619047,0.13333333333333333,0,2.8000000000000003,21
1136,Matt Nagy,17,Chicago Bears,2020,0.5700000000000001,0.16,0.1,3.2,20
1136,Matt Nagy,17,Chicago Bears,2021,0.4842105263157895,0.06315789473684211,0,1.2000000000000002,19
1141,Pat Shurmur,17,Cleveland Browns,2011,0.48000000000000004,0.10666666666666667,0,1.6,15
1141,Pat Shurmur,17,Cleveland Browns,2012,0.47500000000000003,0.07500000000000001,0,1.2000000000000002,16
1141,Pat Shurmur,17,New York Giants,2018,0.5466666666666667,0.10666666666666667,0,1.6,15
1141,Pat Shurmur,17,New York Giants,2019,0.4666666666666667,0.02666666666666667,0,0.4,15
1142,Andy Reid,17,Kansas City Chiefs,2013,0.5647058823529412,0.16470588235294117,0,2.8,17
1142,Andy Reid,17,Kansas City Chiefs,2014,0.5866666666666667,0.17333333333333334,0,2.6,15
1142,Andy Reid,17,Kansas City Chiefs,2015,0.5647058823529412,0.1411764705882353,0,2.4,17
1142,Andy Reid,17,Kansas City Chiefs,2016,0.5882352941176471,0.16470588235294117,0,2.8000000000000003,17
1142,Andy Reid,17,Kansas City Chiefs,2017,0.5411764705882354,0.11764705882352941,0,2,17
1142,Andy Reid,17,Kansas City Chiefs,2018,0.5,0.07777777777777778,0,1.4,18
1142,Andy Reid,17,Kansas City Chiefs,2019,0.5333333333333333,0.08888888888888889,0,1.6,18
1142,Andy Reid,17,Kansas City Chiefs,2020,0.5333333333333333,0.06666666666666667,0,1.2,18
1142,Andy Reid,17,Kansas City Chiefs,2021,0.5263157894736842,0.06315789473684211,0,1.2,19
1142,Andy Reid,17,Kansas City Chiefs,2022,0.51,0.08,0,1.6,20
1142,Andy Reid,17,Kansas City Chiefs,2023,0.4761904761904762,0.028571428571428574,0,0.6000000000000001,21
1142,Andy Reid,17,Kansas City Chiefs,2024,0.48000000000000004,0.02,0,0.4,20
1142,Andy Reid,17,Kansas City Chiefs,2025,0.44,0,0,0,20
1142,Andy Reid,17,Philadelphia Eagles,1999,0.8153846153846154,0.4,0.6,5.2,13
1142,Andy Reid,17,Philadelphia Eagles,2000,0.8285714285714286,0.4,0.5,5.6,14
1142,Andy Reid,17,Philadelphia Eagles,2001,0.8133333333333334,0.3933333333333333,0.5,5.9,15
1142,Andy Reid,17,Philadelphia Eagles,2002,0.7733333333333333,0.35333333333333333,0.4,5.3,15
1142,Andy Reid,17,Philadelphia Eagles,2003,0.7125,0.30625,0.30000000000000004,4.9,16
1142,Andy Reid,17,Philadelphia Eagles,2004,0.675,0.26875,0.2,4.3,16
1142,Andy Reid,17,Philadelphia Eagles,2005,0.6823529411764706,0.2529411764705882,0.2,4.3,17
1142,Andy Reid,17,Philadelphia Eagles,2006,0.6625,0.25625,0.2,4.1,16
1142,Andy Reid,17,Philadelphia Eagles,2007,0.6625,0.23750000000000002,0.2,3.8000000000000003,16
1142,Andy Reid,17,Philadelphia Eagles,2008,0.6333333333333333,0.24444444444444446,0.2,4.4,18
1142,Andy Reid,17,Philadelphia Eagles,2009,0.6375000000000001,0.25,0.19999999999999998,4,16
1142,Andy Reid,17,Philadelphia Eagles,2010,0.6210526315789474,0.23157894736842105,0.2,4.4,19
1142,Andy Reid,17,Philadelphia Eagles,2011,0.5882352941176471,0.19411764705882353,0,3.3000000000000003,17
1142,Andy Reid,17,Philadelphia Eagles,2012,0.6111111111111112,0.20555555555555557,0.09999999999999998,3.7,18
1144,Doug Pederson,17,Jacksonville Jaguars,2022,0.5230769230769231,0,0,0,13
1144,Doug Pederson,17,Jacksonville Jaguars,2023,0.4909090909090909,0.02727272727272727,0,0.6,22
1144,Doug Pederson,17,Jacksonville Jaguars,2024,0.4545454545454546,0.02727272727272727,0,0.6,22
1144,Doug Pederson,17,Philadelphia Eagles,2016,0.5529411764705883,0.1411764705882353,0,2.4000000000000004,17
1144,Doug Pederson,17,Philadelphia Eagles,2017,0.611764705882353,0.2,0.19999999999999996,3.4000000000000004,17
1144,Doug Pederson,17,Philadelphia Eagles,2018,0.6181818181818182,0.14545454545454548,0,1.6,11
1144,Doug Pederson,17,Philadelphia Eagles,2019,0.5714285714285715,0.1142857142857143,0,2.4000000000000004,21
1144,Doug Pederson,17,Philadelphia Eagles,2020,0.55,0.07,0,1.4,20
1146,Steve Spagnuolo,17,Los Angeles Rams,2009,0.525,0.10625,0,1.7,16
1146,Steve Spagnuolo,17,Los Angeles Rams,2010,0.5333333333333333,0.11333333333333333,0,1.7,15
1146,Steve Spagnuolo,17,Los Angeles Rams,2011,0.5428571428571429,0.12142857142857143,0,1.7,14
1147,Brad Childress,17,Minnesota Vikings,2006,0.5764705882352942,0.16470588235294117,0,2.8000000000000003,17
1147,Brad Childress,17,Minnesota Vikings,2007,0.6105263157894737,0.2,0.19999999999999996,3.8000000000000003,19
1147,Brad Childress,17,Minnesota Vikings,2008,0.6210526315789474,0.2105263157894737,0.19999999999999996,4,19
1147,Brad Childress,17,Minnesota Vikings,2009,0.5777777777777778,0.15555555555555556,0,2.8,18
1147,Brad Childress,17,Minnesota Vikings,2010,0.5777777777777778,0.14444444444444443,0,2.6,18
1149,Ron Rivera,4,Carolina Panthers,2011,0.5882352941176471,0.18823529411764706,0.19999999999999996,3.2,17
1149,Ron Rivera,4,Carolina Panthers,2012,0.6235294117647059,0.2235294117647059,0.19999999999999996,3.8000000000000003,17
1149,Ron Rivera,4,Carolina Panthers,2013,0.6133333333333334,0.16,0,2.4,15
1149,Ron Rivera,4,Carolina Panthers,2014,0.5875,0.1375,0,2.2,16
1149,Ron Rivera,4,Carolina Panthers,2015,0.625,0.175,0,2.8,16
1149,Ron Rivera,4,Carolina Panthers,2016,0.611764705882353,0.1411764705882353,0,2.4,17
1149,Ron Rivera,4,Carolina Panthers,2017,0.5666666666666667,0.1,0,1.8,18
1149,Ron Rivera,4,Carolina Panthers,2018,0.5111111111111112,0.06666666666666668,0,1.2000000000000002,18
1149,Ron Rivera,4,Carolina Panthers,2019,0.5333333333333333,0.08888888888888889,0,1.6,18
1149,Ron Rivera,4,Washington Commanders,2020,0.4777777777777778,0.05555555555555556,0,1,18
1149,Ron Rivera,4,Washington Commanders,2021,0.4777777777777778,0.05555555555555556,0,1,18
1149,Ron Rivera,4,Washington Commanders,2022,0.4761904761904762,0.0761904761904762,0,1.6,21
1149,Ron Rivera,4,Washington Commanders,2023,0.43333333333333335,0.016666666666666666,0,0.2,12
1156,Mike Smith,13,Atlanta Falcons,2008,0.5375,0.1125,0,1.8,16
1156,Mike Smith,13,Atlanta Falcons,2009,0.5375,0.1125,0,1.8,16
1156,Mike Smith,13,Atlanta Falcons,2010,0.5375,0.1125,0,1.8,16
1156,Mike Smith,13,Atlanta Falcons,2011,0.525,0.1,0,1.6,16
1156,Mike Smith,13,Atlanta Falcons,2012,0.48750000000000004,0.0625,0,1,16
1156,Mike Smith,13,Atlanta Falcons,2013,0.5142857142857143,0.07142857142857142,0,1,14
1156,Mike Smith,13,Atlanta Falcons,2014,0.48750000000000004,0.05,0,0.8,16
1158,Mike Tice,3,Minnesota Vikings,2002,0.5833333333333334,0.15,0.09999999999999998,1.8,12
1158,Mike Tice,3,Minnesota Vikings,2003,0.5166666666666667,0.1,0,1.2,12
1158,Mike Tice,3,Minnesota Vikings,2004,0.5166666666666667,0.1,0,1.2,12
1158,Mike Tice,3,Minnesota Vikings,2005,0.48333333333333334,0.016666666666666666,0,0.2,12
1185,Mike Macdonald,12,Seattle Seahawks,2024,0.48000000000000004,0,0,0,15
1185,Mike Macdonald,12,Seattle Seahawks,2025,0.47500000000000003,0,0,0,16
1243,Brian Daboll,10,New York Giants,2022,0.5272727272727273,0.08181818181818182,0,0.9,11
1243,Brian Daboll,10,New York Giants,2023,0.5222222222222223,0.08888888888888889,0,1.6,18
1243,Brian Daboll,10,New York Giants,2024,0.5,0.04,0,0.8,20
1243,Brian Daboll,10,New York Giants,2025,0.4470588235294118,0,0,0,17
1272,Nathaniel Hackett,6,Denver Broncos,2022,0.44,0.04,0,0.8,20
1279,Mike Pettine,12,Cleveland Browns,2014,0.6588235294117647,0.23529411764705882,0.2,4,17
